,Gender,family_history_with_overweight,FAVC,CAEC,SMOKE,SCC,CALC,MTRANS,Age,Height,Weight,FCVC,NCP,CH2O,FAF,TUE,BMI
6174,1,0,1,2,0,0,2,0,0.43382295744680854,0.6040075471698114,0.3590098283582089,0.5,0.0,0.5,0.3333333333333333,0.0,27.80015749478466
6175,0,1,1,1,0,0,3,3,0.1866300425531915,0.2746981132075472,0.07908779850746267,0.797873,0.6666666666666667,0.5,0.8019876666666665,0.0356585,19.481370006994794
6176,1,1,1,2,0,0,3,3,0.08510638297872342,0.6372320754716982,0.5167988358208955,0.5,0.6040943333333333,0.8081425,0.0,0.712926,33.87090335424473
6177,0,1,1,2,0,0,2,3,0.15502053191489362,0.49194339622641525,0.6896158805970147,1.0,0.6666666666666667,0.36406950000000005,0.5611656666666667,0.4531235,44.90147500068986
6178,0,1,1,2,0,0,3,3,0.10638297872340424,0.37735849056603765,0.07462686567164178,1.0,0.6666666666666667,0.5,0.6666666666666666,0.5,17.99816345270891
6179,0,1,1,2,0,0,2,3,0.25531914893617025,0.3644660377358493,0.5443282313432836,1.0,0.6666666666666667,0.860025,0.0,0.0409645,41.45928689986149
6180,0,1,1,2,0,0,2,3,0.25314500000000006,0.40494716981132095,0.4921329850746268,1.0,0.6666666666666667,0.8267815000000001,0.03078133333333333,0.346304,37.873364285749986
6181,1,0,1,2,0,0,1,0,0.5106382978723404,0.4716981132075473,0.291044776119403,1.0,0.6666666666666667,0.0,0.0,0.0,26.989619377162633
6182,0,0,0,2,0,1,2,3,0.06382978723404253,0.28301886792452846,0.04477611940298504,1.0,0.6666666666666667,0.5,0.3333333333333333,0.0,17.578124999999996
6183,1,1,1,2,0,0,2,3,0.18882251063829786,0.7536320754716983,0.6134676716417911,0.7498130000000001,0.6020993333333333,0.1398855,0.3607453333333333,0.0,35.436098344241735
6184,0,1,1,2,0,0,3,3,0.14893617021276595,0.37735849056603765,0.3656716417910448,0.5,0.6666666666666667,1.0,1.0,0.5,32.323232323232325
6185,1,0,1,2,0,0,2,3,0.08510638297872342,0.5660377358490565,0.3059701492537313,0.5,0.6666666666666667,0.5,0.3333333333333333,0.5,26.122448979591837
6186,0,1,1,2,0,0,2,0,0.502938340425532,0.43407169811320756,0.38059701492537307,0.5104550000000001,0.0,0.3069145,0.0,0.0,31.885553442489414
6187,1,1,1,3,0,0,3,3,0.17021276595744683,0.49056603773584895,0.08955223880597013,0.5,0.6666666666666667,0.0,0.3333333333333333,0.5,17.441263978660103
6188,1,1,1,2,0,0,2,0,0.35736727659574463,0.6143094339622643,0.5925502985074627,0.9790049999999999,0.3774299999999999,0.0,0.26132099999999997,0.0,37.55568077889908
6189,0,1,1,2,0,0,2,3,0.25033251063829787,0.3225245283018867,0.4924546641791044,1.0,0.6666666666666667,0.826308,0.015216999999999998,0.3676005,39.958638448921214
6190,1,1,1,2,0,0,1,3,0.21276595744680848,0.4716981132075473,0.19402985074626866,0.5,0.6666666666666667,0.5,0.0,0.5,22.49134948096886
6191,1,1,1,2,0,0,3,0,0.08134974468085104,0.6955490566037734,0.15118188059701493,0.5,0.6666666666666667,0.5,0.6666666666666666,0.0,17.916606709203087
6192,1,0,1,2,0,0,3,3,0.14893617021276595,0.4716981132075473,0.2686567164179104,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,25.95155709342561
6193,1,1,1,2,0,0,2,3,0.20068568085106386,0.5927132075471699,0.5997986492537313,0.9694005000000001,0.6666666666666667,0.8577859999999999,0.21558666666666665,0.0119795,38.35668515830993
6194,0,0,0,1,0,0,2,3,0.1254441914893617,0.16554528301886773,0.023329626865671638,1.0,0.6666666666666667,0.13738700000000004,0.037460999999999994,0.37284,17.815036559357594
6195,1,1,1,2,0,0,2,3,0.13811648936170218,0.9918169811320752,0.11032818656716414,0.5,0.6666666666666667,0.5,0.255671,0.5,13.779300758533584
6196,0,0,1,1,0,0,2,3,0.06382978723404253,0.4716981132075473,0.08208955223880593,0.0,1.0,0.0,0.6666666666666666,0.5,17.301038062283737
6197,0,1,1,2,0,0,2,3,0.2546172340425532,0.34695660377358495,0.4912027985074627,1.0,0.6666666666666667,0.7829140000000001,0.0,0.2396105,39.264944596250345
6198,0,1,1,1,0,0,2,3,0.08510638297872342,0.2641509433962268,0.09701492537313433,1.0,0.6666666666666667,0.0,0.0,1.0,20.56880661366243
6199,1,1,1,2,0,0,2,0,0.3336448510638298,0.4649490566037735,0.3805548582089551,0.602457,0.4587913333333334,0.4137575,0.17140833333333333,0.0,31.271372686972718
6200,1,1,1,2,0,0,3,0,0.34042553191489366,0.5849056603773586,0.544776119402985,0.0,0.6666666666666667,0.5,0.0,0.5,36.15702479338843
6201,1,1,0,2,0,0,2,3,0.1493753191489362,0.26150377358490573,0.24976016417910446,0.5,0.6666666666666667,0.7967295000000001,0.0,0.064197,28.715605117202262
6202,0,1,1,2,0,0,2,3,0.25531914893617025,0.32855471698113226,0.541795171641791,1.0,0.6666666666666667,0.8457920000000001,0.0,0.083636,42.308013130909785
6203,1,1,1,2,0,0,2,3,0.24377936170212766,0.5660377358490565,0.5603658358208956,1.0,0.6666666666666667,0.5408595,0.4408526666666666,0.088339,37.253558204081635
6204,0,1,1,2,0,1,2,1,0.14893617021276595,0.28301886792452846,0.19402985074626866,1.0,0.6666666666666667,0.5,0.0,0.0,25.390624999999996
6205,1,1,1,2,0,0,3,3,0.132050170212766,0.6603773584905661,0.4908370447761194,0.5,0.0,1.0,0.070117,0.87144,32.33708765432099
6206,1,1,1,2,0,0,2,3,0.1609960638297872,0.7773207547169809,0.5790623208955223,0.5,0.6666666666666667,0.5,0.394817,0.010022,33.63004788878213
6207,0,1,1,2,0,0,2,3,0.15494123404255317,0.5632528301886794,0.7086020522388059,1.0,0.6666666666666667,0.8574744999999999,0.5416603333333333,0.4128045,43.81352496943612
6208,1,1,1,2,0,0,2,3,0.13427531914893615,0.6822679245283019,0.34498594029850743,0.953872,0.6666666666666667,0.9290855,0.6614933333333333,0.0,25.969124314960833
6209,1,1,1,2,0,0,3,3,0.2455503191489362,0.47795660377358473,0.4870900149253731,0.98004,0.027434666666666663,0.0,0.09529633333333333,0.0,35.93922187634243
6210,0,1,1,2,0,0,2,3,0.166772829787234,0.640669811320755,0.7370730373134327,1.0,0.6666666666666667,0.9194465,0.660246,0.46188,43.0187296337179
6211,1,1,1,2,0,0,2,3,0.15711189361702127,0.512045283018868,0.3059701492537313,0.5,0.6459963333333334,0.9016554999999999,0.3333333333333333,0.5,26.99817842031003
6212,0,1,1,2,0,0,3,3,0.15004289361702122,0.35384339622641514,0.2984863134328359,0.5,0.0,0.5,0.047985,0.0,29.45976432057919
6213,1,1,0,2,0,0,2,3,0.14893617021276595,0.4716981132075473,0.2686567164179104,0.5,0.6666666666666667,1.0,0.3333333333333333,0.5,25.95155709342561
6214,0,1,1,2,0,0,2,0,0.38019000000000003,0.4213830188679246,0.24487597014925372,0.5684149999999999,0.646045,0.396011,0.14841266666666666,0.7553045,25.647238833441225
6215,0,1,1,2,0,0,2,3,0.24794112765957443,0.4145301886792456,0.5145333582089551,1.0,0.6666666666666667,0.8853660000000001,0.064915,0.4452635,38.71997369117646
6216,1,1,1,2,0,0,2,0,0.3191489361702128,0.7547169811320757,0.43283582089552236,0.5,0.6666666666666667,1.0,0.3333333333333333,0.0,28.341855368882392
6217,0,1,1,2,0,0,2,3,0.1638647446808511,0.5578188679245284,0.721592395522388,1.0,0.6666666666666667,0.7364515,0.6420933333333333,0.457246,44.52944718933681
6218,1,1,1,2,0,0,2,4,0.06382978723404253,0.4716981132075473,0.3432835820895522,1.0,0.6666666666666667,0.5,1.0,0.5,29.411764705882355
6219,0,1,1,2,0,0,2,3,0.25531914893617025,0.3643603773584907,0.5439867835820895,1.0,0.6666666666666667,0.860025,0.0,0.0637215,41.44516585825032
6220,1,1,1,2,0,0,2,3,0.18955061702127657,0.6143094339622643,0.6137913059701492,0.8833059999999999,0.6666666666666667,0.814408,0.325128,0.0,38.45849307221991
6221,1,1,1,2,1,0,2,3,0.2709462978723405,0.7276283018867922,0.6016624179104477,0.8204005000000001,0.6666666666666667,0.5871854999999999,0.25453166666666666,0.0,35.500738538245955
6222,0,1,1,2,0,0,2,3,0.15004217021276595,0.5265,0.6959892388059703,1.0,0.6666666666666667,0.9283975,0.49602999999999997,0.440924,44.2409378803825
6223,1,1,1,2,0,0,3,0,0.07936006382978722,0.6480207547169812,0.12708520895522385,0.5,1.0,0.5,0.6666666666666666,0.9329255,17.41955595826348
6224,1,1,1,2,0,0,2,3,0.17075400000000002,0.48223396226415094,0.2686567164179104,0.5,0.6666666666666667,0.48221749999999997,0.6587803333333333,0.0,25.781906961971632
6225,1,1,1,2,0,0,2,3,0.19148936170212766,0.6143018867924526,0.31553416417910446,0.5,0.3766363333333333,0.40515500000000004,0.17140833333333333,0.0,25.78170515250954
6226,0,1,1,2,0,0,2,0,0.5307081276595745,0.43599999999999994,0.291044776119403,0.5,0.6666666666666667,0.826308,0.0,0.0,27.600556585520575
6227,0,1,1,2,0,0,1,0,0.38811887234042564,0.5066679245283021,0.2942977910447761,0.5,0.6666666666666667,0.415307,0.012936333333333334,0.0,26.558200713497083
6228,0,1,1,2,0,0,2,3,0.08510638297872342,0.3207547169811322,0.2164179104477612,0.5,0.0,0.5,0.3333333333333333,0.5,25.910684346898332
6229,1,1,1,2,0,0,2,0,0.3458668936170213,0.7477169811320756,0.6092849104477611,0.9836499999999999,0.6666666666666667,0.5207679999999999,0.27957966666666667,0.5992195,35.392116418245045
6230,0,1,0,1,0,0,1,3,0.19148936170212766,0.3962264150943393,0.15671641791044777,1.0,1.0,0.5,0.0,0.0,21.773842357381334
6231,0,1,1,2,0,0,2,3,0.25531914893617025,0.34885660377358496,0.5351844104477612,1.0,0.6666666666666667,0.804594,0.0,0.198486,41.421529450430015
6232,0,1,1,0,0,0,2,0,0.5744680851063829,0.22641509433962304,0.3059701492537313,0.5,0.0,1.0,0.6666666666666666,0.0,32.45567771512029
6233,0,0,1,1,0,0,2,3,0.14893617021276595,0.4150943396226414,0.291044776119403,0.5,0.0,1.0,0.3333333333333333,0.0,27.968016063681024
6234,0,0,1,2,0,0,2,3,0.25531914893617025,0.3396226415094339,0.17910447761194026,0.5,0.0,0.5,0.3333333333333333,0.0,23.711844630960897
6235,0,1,0,2,0,0,3,0,0.5465073617021277,0.4334433962264148,0.291044776119403,0.5,0.6666666666666667,0.5982354999999999,0.0,0.0,27.645104161559058
6236,1,1,1,2,0,0,2,3,0.12765957446808512,0.4716981132075473,0.2462686567164179,1.0,0.6666666666666667,0.5,0.3333333333333333,0.5,24.913494809688583
6237,0,1,1,2,0,0,2,3,0.24524991489361703,0.41328113207547146,0.49070864179104473,1.0,0.6666666666666667,0.20602450000000005,0.005606666666666667,0.4115345,37.6046557564195
6238,0,1,1,0,0,0,3,3,0.19148936170212766,0.37735849056603765,0.3059701492537313,0.5,0.0,0.5,0.6666666666666666,0.5,29.384756657483933
6239,1,1,1,2,0,0,2,3,0.1946307234042553,0.5869207547169815,0.5925502985074627,0.5540814999999999,0.6666666666666667,0.5,0.28513333333333335,0.0,38.177354737115316
6240,0,0,0,1,1,1,3,3,0.19148936170212766,0.3396226415094339,0.04477611940298504,1.0,0.6666666666666667,0.5,0.6666666666666666,0.0,16.937031879257784
6241,0,1,1,2,0,0,2,3,0.08510638297872342,0.2452830188679247,0.08208955223880593,1.0,0.6666666666666667,0.0,0.3333333333333333,0.5,20.028841531805796
6242,0,1,1,2,0,0,2,0,0.5307081276595745,0.18727735849056648,0.3060135,0.5,0.12810733333333335,0.5,0.0,0.0,33.33301416444029
6243,1,1,1,2,0,0,2,3,0.21292527659574467,0.6228094339622641,0.5880020000000001,0.9403794999999999,0.6666666666666667,0.5120175,0.40357866666666664,0.4874695,37.173491243713904
6244,0,1,1,2,0,0,2,3,0.25531914893617025,0.34885660377358496,0.5443755298507462,1.0,0.6666666666666667,0.8686765000000001,0.0,0.270406,41.882309860058186
6245,1,1,1,1,0,0,2,3,0.12765957446808512,0.4716981132075473,0.12164179104477607,0.5,0.6666666666666667,0.5,1.0,1.0,19.134948096885815
6246,1,1,1,2,0,0,3,3,0.1666998723404255,0.3250886792452832,0.4123622910447761,0.5,0.4262173333333334,0.5197674999999999,0.0,0.6407705,35.81383229345176
6247,0,1,1,2,0,0,2,0,0.512739255319149,0.1738150943396226,0.3059701492537313,0.5,0.6369313333333333,0.16308250000000002,0.22309266666666666,0.0,33.63973153668532
6248,0,1,1,1,0,0,3,3,0.14911270212765954,0.5092452830188678,0.0928207835820895,1.0,0.6666666666666667,0.44467049999999997,0.04660266666666666,0.4769205,17.389117997126768
6249,1,1,1,2,1,0,2,0,0.19148936170212766,0.37735849056603765,0.15671641791044777,1.0,0.6666666666666667,1.0,0.0,0.0,22.03856749311295
6250,0,0,1,2,0,0,2,3,0.10762789361702124,0.4706867924528302,0.0808877985074627,1.0,0.8633463333333333,0.0,0.6666666666666666,0.5,17.256196448017526
6251,1,1,1,2,0,0,3,3,0.18756204255319148,0.4786566037735853,0.4200440149253732,0.5,0.2349426666666667,0.757436,0.543144,0.6280595,32.82830822435986
6252,1,1,1,2,0,0,3,0,0.35736727659574463,0.38129056603773614,0.46735961940298504,0.9693080000000001,0.6666666666666667,0.0,0.3659943333333333,0.0,37.234145317115484
6253,1,1,1,2,0,0,2,3,0.08510638297872342,0.4716981132075473,0.208955223880597,0.5,0.6666666666666667,0.5,0.3333333333333333,0.5,23.18339100346021
6254,1,1,1,2,0,0,3,3,0.1901297446808511,0.5972584905660381,0.48316070149253726,0.9543785,0.6021136666666667,0.36603600000000003,0.274062,0.0,33.24379877776343
6255,1,1,1,2,0,0,3,3,0.19148936170212766,0.549767924528302,0.4163476044776118,0.5306919999999999,0.6666666666666667,0.5,0.6932363333333332,0.0,31.259322996058575
6256,1,1,1,2,0,0,2,3,0.14893617021276595,0.5660377358490565,0.3059701492537313,0.5,0.0,0.5,0.6666666666666666,0.0,26.122448979591837
6257,1,1,1,2,0,0,3,3,0.18467946808510638,0.3264132075471702,0.4276407089552238,0.5,0.00013799999999997148,0.9699234999999999,0.527944,0.5208385,36.56008254492903
6258,1,1,1,2,0,0,2,3,0.16246759574468084,0.6417943396226415,0.5065367686567164,0.5,0.6666666666666667,0.8272584999999999,0.0,0.270406,33.35036287894051
6259,0,1,1,2,0,0,2,3,0.25531914893617025,0.3630037735849059,0.5441370223880597,1.0,0.6666666666666667,0.8127685,0.0,0.04888,41.488924549983906
6260,1,0,1,2,0,0,3,3,0.19148936170212766,0.5660377358490565,0.2686567164179104,0.5,0.6666666666666667,0.5,0.0,1.0,24.489795918367346
6261,0,1,0,1,0,0,3,3,0.14574721276595742,0.30308679245283,0.08089317164179105,0.5,0.6666666666666667,0.065724,0.0,0.364861,19.21234978330818
6262,0,1,1,2,0,0,2,3,0.10441519148936168,0.30212452830188674,0.6652843880597015,1.0,0.6666666666666667,0.9138865,0.3333333333333333,0.389316,49.43021194770825
6263,0,0,0,1,0,0,1,3,0.12765957446808512,0.15094339622641506,0.14179104477611937,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,24.77679524969029
6264,0,1,1,2,0,0,2,3,0.25507804255319155,0.28944150943396263,0.4742962014925372,1.0,0.6666666666666667,0.015677000000000052,0.008677666666666667,0.271559,39.8909004589845
6265,1,1,1,2,0,0,2,3,0.24377936170212766,0.5680509433962264,0.5863773880597014,0.8610804999999999,0.041658999999999946,0.5,0.22824633333333333,0.000858,38.34492317685642
6266,1,1,1,2,0,0,2,3,0.2016847021276596,0.629577358490566,0.49588256716417906,0.5,0.6666666666666667,0.7132324999999999,0.115228,1.0,33.1441966309191
6267,0,1,1,2,0,0,2,3,0.25531914893617025,0.36210943396226414,0.5444485820895522,1.0,0.6666666666666667,0.816249,0.0,0.1001895,41.52836875358033
6268,1,1,1,2,0,0,2,3,0.18950821276595747,0.7064415094339624,0.4935220597014925,0.5,0.6666666666666667,1.0,0.3333333333333333,0.704565,31.585514253360035
6269,0,0,1,2,0,0,2,3,0.10638297872340424,0.2641509433962268,0.06716417910447758,0.5,0.6666666666666667,0.5,0.3333333333333333,0.0,18.986590720303784
6270,1,1,0,2,0,0,1,3,0.06382978723404253,0.4716981132075473,0.3432835820895522,0.5,0.6666666666666667,0.5,0.6666666666666666,0.5,29.411764705882355
6271,0,1,1,2,0,0,2,3,0.14474863829787232,0.15063018867924516,0.008975917910447773,0.5,0.0,0.17377949999999998,0.042475,0.0,17.177794078742767
6272,0,1,1,2,0,0,2,3,0.16481091489361704,0.5794943396226415,0.7080510671641791,1.0,0.6666666666666667,0.8620494999999999,0.500949,0.4533055,43.361387898739906
6273,1,1,1,2,0,0,2,3,0.08510638297872342,0.3207547169811322,0.14179104477611937,1.0,0.6666666666666667,0.5,0.3333333333333333,0.5,22.10028959000152
6274,0,0,1,2,0,0,3,3,0.12765957446808512,0.20754716981132093,0.06716417910447758,1.0,0.6666666666666667,0.5,1.0,0.0,19.72386587771203
6275,1,1,1,1,0,0,1,0,0.19148936170212766,0.4716981132075473,0.3283582089552239,0.5,0.6666666666666667,0.5,0.0,0.5,28.719723183391007
6276,1,0,1,2,0,0,2,3,0.14893617021276595,0.6037735849056602,0.37910447761194027,0.5,0.6666666666666667,1.0,0.6666666666666666,0.5,28.663538574483702
6277,0,1,1,2,0,0,2,3,0.1611088085106383,0.5722,0.7077989850746269,1.0,0.6666666666666667,0.924185,0.4886436666666667,0.4247515,43.541836023599544
6278,0,0,1,2,0,0,3,3,0.09344559574468086,0.5092452830188678,0.017890880597014935,0.829056,0.0,0.19926999999999995,0.0,0.695974,13.994791802471653
6279,1,1,1,2,0,0,2,0,0.5005223617021277,0.5927169811320754,0.5466737164179105,0.36783200000000005,0.6666666666666667,0.5,0.0,0.3664405,36.06922462271942
6280,0,1,1,2,0,0,3,3,0.19148936170212766,0.4716981132075473,0.3059701492537313,0.5,0.2699766666666667,0.5,0.9594713333333332,0.8716595,27.68166089965398
6281,0,1,1,3,0,0,2,3,0.14911255319148936,0.2913622641509437,0.21434494029850742,0.636774,0.7967143333333333,0.26010750000000005,0.330751,0.223612,26.30837248820988
6282,1,1,1,2,0,0,2,0,0.3688317659574468,0.8209792452830187,0.3895877089552238,0.5,0.6279946666666667,0.10281649999999998,0.244062,1.0,25.664920905119544
6283,1,1,1,2,0,0,3,3,0.13903417021276598,0.6441792452830191,0.49200479850746265,0.5,0.6666666666666667,0.5,0.0,0.682975,32.69652842612439
6284,1,1,1,2,0,0,2,3,0.19148936170212766,0.439622641509434,0.38059701492537307,0.5,0.6666666666666667,0.058780000000000054,0.21810533333333332,0.806216,31.77417458637968
6285,0,1,1,2,0,0,2,3,0.13895740425531916,0.5421,0.7077989850746269,1.0,0.6666666666666667,0.937168,0.6222796666666666,0.470668,44.34515945718367
6286,0,1,1,2,0,0,3,0,0.14893617021276595,0.37735849056603765,0.12686567164179102,0.5,0.6666666666666667,0.5,0.6666666666666666,0.0,20.569329660238754
6287,1,1,1,2,0,0,2,3,0.14893617021276595,0.509433962264151,0.3208955223880597,0.5,0.0,1.0,1.0,0.5,27.717685235262305
6288,0,0,1,2,0,0,3,3,0.10638297872340424,0.30188679245283057,0.18656716417910446,0.5,0.6666666666666667,0.0,0.6666666666666666,0.5,24.690405462752206
6289,1,1,1,2,0,0,2,3,0.3579913191489362,0.4874603773584907,0.686048119402985,0.9836499999999999,0.6666666666666667,0.47304500000000005,0.3591563333333333,0.5,44.862649246456236
6290,0,1,1,2,0,0,2,3,0.14571506382978722,0.5680509433962264,0.707783828358209,1.0,0.6666666666666667,0.9480440000000001,0.48146066666666665,0.327779,43.650602491188856
6291,0,0,1,2,0,0,3,0,0.4042553191489362,0.3207547169811322,0.14925373134328357,0.5,0.0,0.5,0.3333333333333333,0.5,22.481329065691202
6292,0,0,1,2,0,0,2,3,0.14893617021276595,0.20754716981132093,0.17910447761194026,0.5,0.0,0.5,0.3333333333333333,0.0,25.88757396449704
6293,0,1,1,2,0,0,2,3,0.25531914893617025,0.36482075471698083,0.541795171641791,1.0,0.6666666666666667,0.826308,0.0,0.13478,41.324115392363304
6294,0,1,1,2,0,0,2,3,0.25531914893617025,0.32855471698113226,0.5412776716417911,1.0,0.6666666666666667,0.810988,0.0,0.087015,42.281724290113786
6295,0,1,1,2,0,0,2,3,0.25531914893617025,0.440569811320755,0.5442589552238806,1.0,0.6666666666666667,0.8117445000000001,0.0,0.271559,39.49316561576833
6296,0,1,1,2,0,0,2,3,0.24551938297872344,0.3410000000000002,0.5298264328358209,1.0,0.6666666666666667,0.7236530000000001,0.047985,0.29499,41.36334956459678
6297,1,1,1,2,0,0,2,3,0.17920582978723404,0.2904962264150943,0.49254013432835814,0.5,0.6666666666666667,1.0,0.3333333333333333,0.0,40.813343171337394
6298,0,1,1,2,0,0,2,0,0.5005223617021277,0.24690188679245306,0.291044776119403,0.5,0.6666666666666667,0.0,0.0,0.0,31.211085975940254
6299,0,1,1,2,0,0,2,3,0.1609960638297872,0.5706716981132076,0.7085528358208955,1.0,0.6666666666666667,0.9324665000000001,0.5069393333333333,0.448971,43.61498856342503
6300,0,1,1,2,0,0,2,3,0.25531914893617025,0.342135849056604,0.544402776119403,1.0,0.6666666666666667,0.9188985000000001,0.0,0.0619305,42.06678081239437
6301,0,1,1,2,0,0,2,3,0.24377936170212766,0.28944150943396263,0.495221552238806,1.0,0.6666666666666667,0.16100199999999998,0.031617,0.231598,40.98156606830979
6302,0,1,1,2,0,0,2,0,0.5221901489361702,0.33816037735849047,0.2951823880597015,0.5470919999999999,0.0,0.5,0.0,0.0,29.594336375382635
6303,1,0,1,2,0,0,3,0,0.10638297872340424,0.5471698113207548,0.3059701492537313,0.5,0.6666666666666667,0.5,0.6666666666666666,0.0,26.42356982428326
6304,1,1,1,2,0,0,2,3,0.21281710638297868,0.3001283018867924,0.4570544925373134,0.9428464999999999,0.6666666666666667,0.0815555,0.3598413333333333,0.084508,38.71820657192514
6305,0,1,1,2,0,0,2,3,0.14893617021276595,0.09433962264150964,0.06716417910447758,0.5,0.6666666666666667,0.0,0.6666666666666666,0.0,21.333333333333332
6306,0,1,1,2,0,0,2,3,0.25531914893617025,0.347066037735849,0.541795171641791,1.0,0.6666666666666667,0.826308,0.0,0.254424,41.80146274637657
6307,0,1,1,2,0,0,2,3,0.25481295744680854,0.33241320754716996,0.49228923880597014,1.0,0.6666666666666667,0.5474505000000001,0.015082,0.2997205,39.693106277860224
6308,0,0,1,1,0,0,2,3,0.10270229787234042,0.5265,0.08208955223880593,1.0,0.0,0.0,0.3143526666666666,0.2133215,16.724664390803067
6309,1,1,1,2,1,0,2,3,0.35330265957446805,0.5772415094339625,0.6044776119402986,0.879197,0.6666666666666667,0.587124,0.3598413333333333,0.6790815,38.91910918273853
6310,0,1,1,2,0,0,2,3,0.1551482765957447,0.5188358490566038,0.707783828358209,1.0,0.6666666666666667,0.325306,0.5125463333333333,0.473444,44.98069182258382
6311,0,1,1,1,0,0,2,0,0.09086029787234046,0.6277773584905657,0.08208955223880593,0.0027890000000000414,1.0,0.0,0.6666666666666666,0.5,15.732681704305111
6312,0,0,1,2,0,0,1,0,0.3191489361702128,0.5660377358490565,0.291044776119403,1.0,0.0,0.5,0.0,0.0,25.46938775510204
6313,0,1,1,2,0,0,3,3,0.14893617021276595,0.3396226415094339,0.2164179104477612,1.0,0.6666666666666667,0.0,0.3333333333333333,0.0,25.59373706198954
6314,0,0,1,2,0,0,2,3,0.10638297872340424,0.20754716981132093,0.17164179104477612,0.5,0.6666666666666667,0.0,0.3333333333333333,0.5,25.476660092044707
6315,0,1,1,0,0,0,3,0,0.19148936170212766,0.37735849056603765,0.3059701492537313,1.0,0.0,1.0,0.0,1.0,29.384756657483933
6316,1,1,1,1,0,0,1,3,0.17021276595744683,0.4716981132075473,0.2985074626865672,0.5,0.0,0.5,0.6666666666666666,0.0,27.33564013840831
6317,0,1,1,2,0,0,2,3,0.18899059574468086,0.3293584905660376,0.3208955223880597,0.5,0.6666666666666667,0.7921525,0.0,0.206737,31.070077802069548
6318,0,1,1,2,0,0,3,0,0.5734381063829788,0.24136037735849047,0.30177552985074624,0.5,0.6666666666666667,0.43461700000000003,0.0,0.0,31.904897769558392
6319,0,1,1,2,0,0,2,3,0.11765417021276597,0.5680509433962264,0.707783828358209,1.0,0.6666666666666667,0.9775375,0.48682000000000003,0.327779,43.650602491188856
6320,0,1,1,2,0,0,3,3,0.12765957446808512,0.2452830188679247,0.10447761194029848,0.5,0.0,0.5,0.6666666666666666,0.5,21.230572023714146
6321,1,1,1,2,0,0,2,3,0.1984645957446809,0.7519867924528301,0.6150829925373134,0.5,0.6666666666666667,0.298106,0.0,0.5,35.532881254604085
6322,1,1,1,1,0,0,3,3,0.08510638297872342,0.7547169811320757,0.3507462686567164,1.0,1.0,0.5,0.6666666666666666,0.5,25.127830533235937
6323,1,1,1,2,0,0,2,3,0.1687103617021276,0.46801698113207557,0.2686567164179104,0.5,0.6666666666666667,0.38981,0.314422,0.0639395,26.011226248803187
6324,1,1,1,2,0,0,2,3,0.2455841276595745,0.613175471698113,0.5609979925373134,0.7127515,0.6666666666666667,0.5088010000000001,0.43834833333333334,0.0,36.239132877189775
6325,1,1,1,2,0,0,2,3,0.323745085106383,0.5933660377358492,0.557571052238806,0.420995,0.6666666666666667,0.5494794999999999,0.19475733333333334,0.0,36.52418022422544
6326,1,0,1,2,0,1,2,3,0.12765957446808512,0.5660377358490565,0.2985074626865672,1.0,0.6666666666666667,0.5,0.6666666666666666,0.0,25.79591836734694
6327,1,1,1,1,0,0,2,3,0.276595744680851,0.6981132075471699,0.2388059701492537,0.5,0.6666666666666667,0.5,1.0,0.0,21.434609346697258
6328,0,1,1,2,0,0,3,3,0.08524982978723405,0.5073396226415094,0.1193833880597015,0.7552915,0.904061,0.007835999999999954,0.00114,0.5,18.614260328897277
6329,1,1,1,2,0,0,2,0,0.34085510638297867,0.5818830188679245,0.5448545074626865,0.425631,0.6666666666666667,0.5,0.0,0.088446,36.226334186506364
6330,1,1,1,2,0,0,3,3,0.35736727659574463,0.5844754716981129,0.45844496268656715,0.9798290000000001,0.6527766666666668,0.0,0.6421269999999999,0.0,32.43080158129981
6331,1,1,1,2,0,0,2,0,0.3573672340425532,0.9385018867924528,0.5920370597014926,0.44671400000000006,0.06452966666666665,0.5,0.2347453333333333,0.5,31.202740746590855
6332,1,1,1,2,0,0,3,0,0.40852161702127665,0.509433962264151,0.3298435373134328,1.0,0.6106726666666666,0.139289,0.6666666666666666,0.0,28.122983369388862
6333,1,1,1,2,0,0,2,0,0.2849813404255319,0.5772188679245285,0.5466877985074627,0.172427,0.6666666666666667,0.5014354999999999,0.0,0.0018475,36.408080471201515
6334,0,1,1,2,0,0,2,3,0.15726321276595745,0.5622396226415094,0.8081804925373135,1.0,0.6666666666666667,0.6681744999999999,0.47213333333333335,0.463991,48.20755493326455
6335,1,1,1,2,0,0,2,3,0.19148936170212766,0.7718037735849057,0.16877611940298504,0.9636089999999999,0.9965166666666667,0.7988729999999999,0.5389606666666666,0.797025,17.828243495990982
6336,1,1,1,2,0,0,2,0,0.4063953404255318,0.48473962264150927,0.4820136492537313,0.7116454999999999,0.6666666666666667,0.0,0.0,0.0100765,35.55452270897781
6337,1,0,1,3,0,0,3,3,0.14893617021276595,0.28301886792452846,0.2313432835820895,0.5,0.0,1.0,0.6666666666666666,0.0,27.343749999999996
6338,0,1,1,2,0,0,2,3,0.4042553191489362,0.4339622641509435,0.3283582089552239,0.5,0.0,1.0,0.3333333333333333,0.0,29.40759637188209
